[2.7182, 1.6275, -0.5890]
[2.6934, 1.5699, -0.5912]
[2.7530, 1.6107, -0.5859]
[2.7471, 1.5758, -0.5864]
[2.7809, 1.5857, -0.5834]
[3.1733, 1.9842, -0.5485]
[3.2587, 2.0409, -0.5409]
[3.0974, 1.8362, -0.5552]
[2.9396, 1.6417, -0.5692]
[3.0660, 1.7413, -0.5580]
[3.0246, 1.6698, -0.5617]
[3.0747, 1.6898, -0.5572]
[2.8376, 1.4326, -0.5783]
[2.8428, 1.4125, -0.5778]
[3.0086, 1.5419, -0.5630]
[3.0146, 1.5205, -0.5625]
[3.0427, 1.5191, -0.5600]
[3.2057, 1.6360, -0.5455]
[3.2425, 1.6392, -0.5422]
[3.2795, 1.6418, -0.5389]
[3.2555, 1.5928, -0.5410]
[3.2539, 1.5633, -0.5412]
[2.9956, 1.3274, -0.5641]
[3.0306, 1.3315, -0.5610]
[3.4517, 1.6350, -0.5236]
[3.3390, 1.5196, -0.5336]
[3.3043, 1.4661, -0.5366]
[3.2447, 1.3956, -0.5419]
[3.2649, 1.3847, -0.5401]
[3.3013, 1.3851, -0.5369]
[3.3133, 1.3679, -0.5358]
[3.3170, 1.3450, -0.5355]
[3.3121, 1.3165, -0.5359]
[3.2985, 1.2827, -0.5371]
[3.3012, 1.2601, -0.5368]
[3.3374, 1.2589, -0.5336]
[3.4500, 1.3045, -0.5236]
[3.4358, 1.2704, -0.5248]
[3.4468, 1.2520, -0.5238]
[3.4748, 1.2436, -0.5213]
[6.3739, 2.8823, -0.2634]
[6.3728, 2.8234, -0.2634]
[6.3710, 2.7648, -0.2636]
[6.3685, 2.7064, -0.2638]
[6.3567, 2.6437, -0.2648]
[6.3618, 2.5905, -0.2643]
[6.3575, 2.5329, -0.2647]
[6.3615, 2.4800, -0.2643]
[6.3470, 2.4185, -0.2656]
[6.3499, 2.3660, -0.2653]
[6.3432, 2.3095, -0.2659]
[6.3359, 2.2533, -0.2665]
[6.3371, 2.2014, -0.2664]
[6.3378, 2.1496, -0.2663]
[6.3379, 2.0980, -0.2663]
[6.3284, 2.0428, -0.2671]
[6.3367, 1.9953, -0.2663]
[6.3261, 1.9406, -0.2673]
[6.3335, 1.8933, -0.2666]
[6.3218, 1.8391, -0.2676]
[6.3189, 1.7886, -0.2678]
[6.3249, 1.7417, -0.2673]
[6.3210, 1.6915, -0.2676]
[6.3167, 1.6415, -0.2680]
[6.3118, 1.5918, -0.2684]
[6.2970, 1.5393, -0.2697]
[6.3007, 1.4929, -0.2694]
[6.2848, 1.4410, -0.2707]
[6.2972, 1.3977, -0.2696]
[6.2804, 1.3463, -0.2711]
[6.2823, 1.3004, -0.2709]
[6.2838, 1.2546, -0.2708]
[6.2849, 1.2089, -0.2706]
[6.2759, 1.1609, -0.2714]
[6.2470, 1.1088, -0.2740]
[6.2468, 1.0637, -0.2740]
[6.2461, 1.0186, -0.2740]
[6.2451, 0.9737, -0.2741]
[6.2338, 0.9269, -0.2751]
[6.2417, 0.8840, -0.2744]
[6.2395, 0.8394, -0.2746]
