[2.8323, 1.5939, -0.7203]
[2.9287, 1.6680, -0.7209]
[3.0404, 1.7549, -0.7215]
[3.0347, 1.7186, -0.7215]
[2.9862, 1.6400, -0.7212]
[3.0362, 1.6607, -0.7215]
[2.9860, 1.5832, -0.7212]
[2.9926, 1.5619, -0.7213]
[2.9917, 1.5338, -0.7213]
[2.9977, 1.5125, -0.7213]
[2.9738, 1.4645, -0.7212]
[2.9866, 1.4502, -0.7212]
[2.9918, 1.4292, -0.7213]
[3.2397, 1.6164, -0.7228]
[3.0396, 1.4195, -0.7216]
[3.0212, 1.3791, -0.7214]
[3.0643, 1.3896, -0.7217]
[3.1077, 1.3995, -0.7220]
[65.8159, 50.5082, -1.1045]
[3.4886, 1.6429, -0.7243]
[3.5030, 1.6241, -0.7244]
[3.6135, 1.6766, -0.7251]
[3.6281, 1.6568, -0.7252]
[6.5461, 3.7139, -0.7430]
[6.5374, 3.6396, -0.7429]
[6.5279, 3.5657, -0.7429]
[6.5341, 3.5035, -0.7429]
[3.3821, 1.3452, -0.7237]
[3.3854, 1.3219, -0.7237]
[3.3717, 1.2879, -0.7236]
[3.3660, 1.2595, -0.7236]
[3.3600, 1.2313, -0.7235]
[3.3707, 1.2136, -0.7236]
[3.3469, 1.1755, -0.7235]
[3.3572, 1.1579, -0.7235]
[3.3586, 1.1354, -0.7235]
[72.9247, 39.8000, -1.1486]
[6.3990, 2.7456, -0.7421]
[6.3964, 2.6872, -0.7421]
[6.3932, 2.6291, -0.7421]
[6.3893, 2.5713, -0.7421]
[6.3938, 2.5182, -0.7421]
[6.3797, 2.4564, -0.7420]
[6.3830, 2.4037, -0.7420]
[6.3767, 2.3469, -0.7420]
[6.3698, 2.2904, -0.7420]
[6.3623, 2.2342, -0.7419]
[6.3633, 2.1822, -0.7419]
[6.3639, 2.1305, -0.7419]
[6.3547, 2.0751, -0.7419]
[6.3634, 2.0275, -0.7419]
[6.3531, 1.9725, -0.7419]
[6.3515, 1.9215, -0.7419]
[6.3495, 1.8707, -0.7418]
[6.3469, 1.8200, -0.7418]
[6.3438, 1.7696, -0.7418]
[6.3403, 1.7193, -0.7418]
[6.3362, 1.6693, -0.7418]
[6.3222, 1.6163, -0.7417]
[6.3266, 1.5697, -0.7417]
[6.3211, 1.5203, -0.7417]
[6.3151, 1.4711, -0.7417]
[6.3086, 1.4221, -0.7416]
[6.3113, 1.3760, -0.7416]
[6.3135, 1.3300, -0.7417]
[6.3057, 1.2815, -0.7416]
[6.3071, 1.2357, -0.7416]
[6.2983, 1.1876, -0.7416]
[6.2988, 1.1420, -0.7416]
[6.2696, 1.0900, -0.7414]
[6.2693, 1.0448, -0.7414]
[6.2587, 0.9978, -0.7413]
[6.2673, 0.9548, -0.7414]
[6.2657, 0.9100, -0.7414]
[6.2637, 0.8652, -0.7414]
[6.2514, 0.8189, -0.7413]
[6.2585, 0.7760, -0.7413]
[6.2454, 0.7301, -0.7413]
[6.2516, 0.6872, -0.7413]
[6.2476, 0.6430, -0.7413]
[6.2432, 0.5990, -0.7413]
[6.2384, 0.5550, -0.7412]
[6.2431, 0.5123, -0.7413]
[6.2376, 0.4685, -0.7412]
[6.2416, 0.4257, -0.7412]
[6.2352, 0.3822, -0.7412]
[6.2384, 0.3394, -0.7412]
[6.2313, 0.2961, -0.7412]
[6.2338, 0.2534, -0.7412]
[6.2259, 0.2102, -0.7412]
[6.2177, 0.1672, -0.7411]
[6.2190, 0.1246, -0.7411]
[6.2200, 0.0821, -0.7411]
[6.2106, 0.0394, -0.7411]
[6.2109, -0.0031, -0.7411]
[6.2107, -0.0456, -0.7411]
[6.2402, -0.0886, -0.7413]
[6.3593, -0.1343, -0.7420]
[6.5080, -0.1831, -0.7429]
[6.5562, -0.2303, -0.7432]
[6.5940, -0.2779, -0.7434]
[6.6015, -0.3243, -0.7435]
[6.5886, -0.3695, -0.7434]
[6.5453, -0.4122, -0.7432]
[6.5516, -0.4585, -0.7432]
[6.5375, -0.5030, -0.7431]
[6.5529, -0.5504, -0.7432]
[6.5381, -0.5947, -0.7431]
[6.5526, -0.6425, -0.7432]
[6.5469, -0.6879, -0.7432]
[6.5507, -0.7347, -0.7432]
[6.5442, -0.7801, -0.7432]
[6.5372, -0.8255, -0.7431]
[6.5299, -0.8708, -0.7431]
[6.5222, -0.9161, -0.7430]
[6.5239, -0.9631, -0.7430]
[6.5252, -1.0101, -0.7431]
[6.5261, -1.0573, -0.7431]
[6.5266, -1.1046, -0.7431]
[6.5168, -1.1498, -0.7430]
[6.5164, -1.1972, -0.7430]
[6.5059, -1.2423, -0.7429]
[6.5143, -1.2921, -0.7430]
[6.5223, -1.3422, -0.7431]
[6.5201, -1.3900, -0.7430]
[6.4597, -1.4218, -0.7427]
[6.4280, -1.4609, -0.7425]
[6.4247, -1.5081, -0.7425]
[6.2679, -1.5087, -0.7415]
[6.1974, -1.5337, -0.7411]
[6.1839, -1.5760, -0.7410]
[6.1890, -1.6246, -0.7410]
[6.1748, -1.6668, -0.7409]
[6.1790, -1.7156, -0.7410]
[6.1733, -1.7611, -0.7409]
[6.1672, -1.8067, -0.7409]
[6.1700, -1.8559, -0.7409]
[6.1631, -1.9017, -0.7409]
[6.1556, -1.9474, -0.7408]
[6.1570, -1.9970, -0.7408]
[6.1487, -2.0428, -0.7408]
[6.1400, -2.0887, -0.7407]
[6.1491, -2.1426, -0.7408]
[6.1394, -2.1886, -0.7407]
[6.1383, -2.2389, -0.7407]
[6.1368, -2.2892, -0.7407]
[6.1257, -2.3354, -0.7407]
[4.7888, -1.7229, -0.7324]
[4.7826, -1.7575, -0.7324]
[4.7672, -1.7875, -0.7323]
[4.7516, -1.8173, -0.7322]
[4.7181, -1.8375, -0.7320]
[4.7020, -1.8669, -0.7319]
[4.6770, -1.8912, -0.7318]
[4.6518, -1.9153, -0.7316]
[4.6178, -1.9340, -0.7314]
[4.5923, -1.9573, -0.7312]
[4.5325, -1.9596, -0.7309]
[4.5069, -1.9821, -0.7307]
[4.4642, -1.9935, -0.7305]
[4.4384, -2.0153, -0.7303]
[5.6393, -2.8464, -0.7377]
[5.5397, -2.8336, -0.7371]
[5.4572, -2.8305, -0.7366]
[5.3586, -2.8148, -0.7360]
[5.2606, -2.7976, -0.7354]
[5.2362, -2.8317, -0.7352]
[5.2516, -2.8953, -0.7353]
[5.2503, -2.9473, -0.7353]
[5.2404, -2.9935, -0.7353]
[5.2458, -3.0520, -0.7353]
[5.2347, -3.0984, -0.7352]
[5.2387, -3.1574, -0.7353]
[5.3193, -3.2801, -0.7358]
[5.3596, -3.3725, -0.7360]
[5.3910, -3.4593, -0.7362]
[5.3230, -3.4618, -0.7358]
[5.3302, -3.5295, -0.7358]
[5.2696, -3.5374, -0.7355]
[5.2829, -3.6120, -0.7355]
[5.2367, -3.6327, -0.7353]
[5.2413, -3.7009, -0.7353]
[5.2161, -3.7418, -0.7351]
[5.2048, -3.7964, -0.7351]
[5.1929, -3.8512, -0.7350]
[5.2224, -3.9488, -0.7352]
[5.2365, -4.0328, -0.7353]
[5.2358, -4.1028, -0.7353]
[5.1999, -4.1367, -0.7351]
[5.2043, -4.2144, -0.7351]
[5.2211, -4.3073, -0.7352]
[5.2565, -4.4233, -0.7354]
[5.2638, -4.5100, -0.7355]
[5.2634, -4.5897, -0.7355]
[5.2490, -4.6543, -0.7354]
[5.2466, -4.7345, -0.7354]
[5.0917, -4.6287, -0.7344]
[4.9765, -4.5674, -0.7337]
[4.8995, -4.5518, -0.7332]
[4.8476, -4.5668, -0.7329]
[4.8017, -4.5892, -0.7326]
[4.7556, -4.6112, -0.7324]
[4.7035, -4.6247, -0.7320]
[4.6981, -4.7027, -0.7320]
[4.7489, -4.8627, -0.7323]
[5.0753, -5.4274, -0.7344]
[5.0111, -5.4350, -0.7340]
[4.9304, -5.4168, -0.7335]
[4.8613, -5.4144, -0.7330]
[4.7925, -5.4112, -0.7326]
[4.7240, -5.4072, -0.7322]
[4.6558, -5.4025, -0.7318]
[4.5879, -5.3969, -0.7314]
[4.5205, -5.3906, -0.7310]
[4.4483, -5.3749, -0.7305]
[4.3866, -5.3757, -0.7301]
[4.3251, -5.3759, -0.7298]
[4.2590, -5.3666, -0.7293]
[4.1933, -5.3566, -0.7289]
[4.1373, -5.3635, -0.7286]
[4.0814, -5.3699, -0.7283]
[4.0210, -5.3668, -0.7279]
[3.9610, -5.3630, -0.7275]
[3.8969, -5.3496, -0.7271]
[3.8375, -5.3446, -0.7268]
[3.7826, -5.3479, -0.7264]
[3.7155, -5.3234, -0.7260]
[3.5450, -5.0598, -0.7250]
[3.5753, -5.2536, -0.7251]
[3.5487, -5.3191, -0.7250]
[3.4948, -5.3196, -0.7247]
[3.4410, -5.3196, -0.7243]
[3.3838, -5.3098, -0.7240]
[3.3304, -5.3087, -0.7236]
[3.2772, -5.3070, -0.7233]
[3.2242, -5.3049, -0.7230]
[3.1714, -5.3022, -0.7227]
[3.1188, -5.2990, -0.7223]
[3.0664, -5.2953, -0.7220]
[2.9900, -5.2149, -0.7216]
[2.9621, -5.2864, -0.7214]
[2.9103, -5.2812, -0.7211]
[2.8587, -5.2755, -0.7207]
[2.8100, -5.2789, -0.7205]
[2.7588, -5.2722, -0.7201]
[2.7078, -5.2650, -0.7198]
[2.6570, -5.2573, -0.7195]
[2.6088, -5.2589, -0.7192]
[2.4204, -4.6561, -0.7180]
[2.2949, -4.2847, -0.7172]
[2.2492, -4.2538, -0.7170]
[2.2020, -4.2125, -0.7167]
[2.0885, -3.8273, -0.7160]
[2.0129, -3.6076, -0.7155]
[1.9587, -3.4854, -0.7151]
[1.9084, -3.3723, -0.7148]
[1.8791, -3.3771, -0.7147]
[1.8496, -3.3817, -0.7145]
[1.8216, -3.3959, -0.7143]
[1.7934, -3.4099, -0.7141]
[1.7637, -3.4137, -0.7139]
[1.7351, -3.4272, -0.7138]
[1.7053, -3.4305, -0.7136]
[1.6773, -3.4535, -0.7134]
[1.6491, -3.4762, -0.7132]
[1.6204, -3.4987, -0.7131]
[1.5914, -3.5209, -0.7129]
[1.5620, -3.5429, -0.7127]
[1.5322, -3.5647, -0.7125]
[1.5021, -3.5862, -0.7123]
[1.4716, -3.6075, -0.7122]
[1.4407, -3.6285, -0.7120]
[1.4093, -3.6392, -0.7118]
[1.3780, -3.6697, -0.7116]
[1.3461, -3.6898, -0.7114]
[1.3139, -3.6997, -0.7112]
[1.3139, -3.6997, -0.7112]
[1.3461, -3.6898, -0.7114]
[1.3780, -3.6697, -0.7116]
[1.4093, -3.6392, -0.7118]
[1.4407, -3.6285, -0.7120]
[1.4716, -3.6075, -0.7122]
[1.5021, -3.5862, -0.7123]
[1.5322, -3.5647, -0.7125]
[1.5620, -3.5429, -0.7127]
[1.5914, -3.5209, -0.7129]
[1.6204, -3.4987, -0.7131]
[1.6491, -3.4762, -0.7132]
[1.6773, -3.4535, -0.7134]
[1.7053, -3.4305, -0.7136]
[1.7351, -3.4272, -0.7138]
[1.7637, -3.4137, -0.7139]
[1.7934, -3.4099, -0.7141]
[1.8216, -3.3959, -0.7143]
[1.8496, -3.3817, -0.7145]
[1.8791, -3.3771, -0.7147]
[1.9084, -3.3723, -0.7148]
[1.9587, -3.4854, -0.7151]
[2.0129, -3.6076, -0.7155]
[2.0885, -3.8273, -0.7160]
[2.2020, -4.2125, -0.7167]
[2.2492, -4.2538, -0.7170]
[2.2949, -4.2847, -0.7172]
[2.4204, -4.6561, -0.7180]
[2.6088, -5.2589, -0.7192]
[2.6570, -5.2573, -0.7195]
[2.7078, -5.2650, -0.7198]
[2.7588, -5.2722, -0.7201]
[2.8100, -5.2789, -0.7205]
[2.8587, -5.2755, -0.7207]
[2.9103, -5.2812, -0.7211]
[2.9621, -5.2864, -0.7214]
[2.9900, -5.2149, -0.7216]
[3.0664, -5.2953, -0.7220]
[3.1188, -5.2990, -0.7223]
[3.1714, -5.3022, -0.7227]
[3.2242, -5.3049, -0.7230]
[3.2772, -5.3070, -0.7233]
[3.3304, -5.3087, -0.7236]
[3.3838, -5.3098, -0.7240]
[3.4410, -5.3196, -0.7243]
[3.4948, -5.3196, -0.7247]
[3.5487, -5.3191, -0.7250]
[3.5753, -5.2536, -0.7251]
[3.5450, -5.0598, -0.7250]
[3.7155, -5.3234, -0.7260]
[3.7826, -5.3479, -0.7264]
[3.8375, -5.3446, -0.7268]
[3.8969, -5.3496, -0.7271]
[3.9610, -5.3630, -0.7275]
[4.0210, -5.3668, -0.7279]
[4.0814, -5.3699, -0.7283]
[4.1373, -5.3635, -0.7286]
[4.1933, -5.3566, -0.7289]
[4.2590, -5.3666, -0.7293]
[4.3251, -5.3759, -0.7298]
[4.3866, -5.3757, -0.7301]
[4.4483, -5.3749, -0.7305]
[4.5205, -5.3906, -0.7310]
[4.5879, -5.3969, -0.7314]
[4.6558, -5.4025, -0.7318]
[4.7240, -5.4072, -0.7322]
[4.7925, -5.4112, -0.7326]
[4.8613, -5.4144, -0.7330]
[4.9304, -5.4168, -0.7335]
[5.0111, -5.4350, -0.7340]
[5.0753, -5.4274, -0.7344]
[4.7489, -4.8627, -0.7323]
[4.6981, -4.7027, -0.7320]
[4.7035, -4.6247, -0.7320]
[4.7556, -4.6112, -0.7324]
[4.8017, -4.5892, -0.7326]
[4.8476, -4.5668, -0.7329]
[4.8995, -4.5518, -0.7332]
[4.9765, -4.5674, -0.7337]
[5.0917, -4.6287, -0.7344]
[5.2466, -4.7345, -0.7354]
[5.2490, -4.6543, -0.7354]
[5.2634, -4.5897, -0.7355]
[5.2638, -4.5100, -0.7355]
[5.2565, -4.4233, -0.7354]
[5.2211, -4.3073, -0.7352]
[5.2043, -4.2144, -0.7351]
[5.1999, -4.1367, -0.7351]
[5.2358, -4.1028, -0.7353]
[5.2365, -4.0328, -0.7353]
[5.2224, -3.9488, -0.7352]
[5.1929, -3.8512, -0.7350]
[5.2048, -3.7964, -0.7351]
[5.2161, -3.7418, -0.7351]
[5.2413, -3.7009, -0.7353]
[5.2367, -3.6327, -0.7353]
[5.2829, -3.6120, -0.7355]
[5.2696, -3.5374, -0.7355]
[5.3302, -3.5295, -0.7358]
[5.3230, -3.4618, -0.7358]
[5.3910, -3.4593, -0.7362]
[5.3596, -3.3725, -0.7360]
[5.3193, -3.2801, -0.7358]
[5.2387, -3.1574, -0.7353]
[5.2347, -3.0984, -0.7352]
[5.2458, -3.0520, -0.7353]
[5.2404, -2.9935, -0.7353]
[5.2503, -2.9473, -0.7353]
[5.2516, -2.8953, -0.7353]
[5.2362, -2.8317, -0.7352]
[5.2606, -2.7976, -0.7354]
[5.3586, -2.8148, -0.7360]
[5.4572, -2.8305, -0.7366]
[5.5397, -2.8336, -0.7371]
[5.6393, -2.8464, -0.7377]
[4.4384, -2.0153, -0.7303]
[4.4642, -1.9935, -0.7305]
[4.5069, -1.9821, -0.7307]
[4.5325, -1.9596, -0.7309]
[4.5923, -1.9573, -0.7312]
[4.6178, -1.9340, -0.7314]
[4.6518, -1.9153, -0.7316]
[4.6770, -1.8912, -0.7318]
[4.7020, -1.8669, -0.7319]
[4.7181, -1.8375, -0.7320]
[4.7516, -1.8173, -0.7322]
[4.7672, -1.7875, -0.7323]
[4.7826, -1.7575, -0.7324]
[4.7888, -1.7229, -0.7324]
[6.1257, -2.3354, -0.7407]
[6.1368, -2.2892, -0.7407]
[6.1383, -2.2389, -0.7407]
[6.1394, -2.1886, -0.7407]
[6.1491, -2.1426, -0.7408]
[6.1400, -2.0887, -0.7407]
[6.1487, -2.0428, -0.7408]
[6.1570, -1.9970, -0.7408]
[6.1556, -1.9474, -0.7408]
[6.1631, -1.9017, -0.7409]
[6.1700, -1.8559, -0.7409]
[6.1672, -1.8067, -0.7409]
[6.1733, -1.7611, -0.7409]
[6.1790, -1.7156, -0.7410]
[6.1748, -1.6668, -0.7409]
[6.1890, -1.6246, -0.7410]
[6.1839, -1.5760, -0.7410]
[6.1974, -1.5337, -0.7411]
[6.2679, -1.5087, -0.7415]
[6.4247, -1.5081, -0.7425]
[6.4280, -1.4609, -0.7425]
[6.4597, -1.4218, -0.7427]
[6.5201, -1.3900, -0.7430]
[6.5223, -1.3422, -0.7431]
[6.5143, -1.2921, -0.7430]
[6.5059, -1.2423, -0.7429]
[6.5164, -1.1972, -0.7430]
[6.5168, -1.1498, -0.7430]
[6.5266, -1.1046, -0.7431]
[6.5261, -1.0573, -0.7431]
[6.5252, -1.0101, -0.7431]
[6.5239, -0.9631, -0.7430]
[6.5222, -0.9161, -0.7430]
[6.5299, -0.8708, -0.7431]
[6.5372, -0.8255, -0.7431]
[6.5442, -0.7801, -0.7432]
[6.5507, -0.7347, -0.7432]
[6.5469, -0.6879, -0.7432]
[6.5526, -0.6425, -0.7432]
[6.5381, -0.5947, -0.7431]
[6.5529, -0.5504, -0.7432]
[6.5375, -0.5030, -0.7431]
[6.5516, -0.4585, -0.7432]
[6.5453, -0.4122, -0.7432]
[6.5886, -0.3695, -0.7434]
[6.6015, -0.3243, -0.7435]
[6.5940, -0.2779, -0.7434]
[6.5562, -0.2303, -0.7432]
[6.5080, -0.1831, -0.7429]
[6.3593, -0.1343, -0.7420]
[6.2402, -0.0886, -0.7413]
[6.2107, -0.0456, -0.7411]
