Data from laser

[6.3072, 1.4674, -0.1454]
[6.3006, 1.4183, -0.1461]
[6.3032, 1.3720, -0.1458]
[6.3053, 1.3258, -0.1455]
[6.2878, 1.2747, -0.1475]
[6.2986, 1.2312, -0.1463]
[6.2898, 1.1830, -0.1473]
[6.2805, 1.1350, -0.1483]
[6.2805, 1.0894, -0.1483]
[6.2801, 1.0439, -0.1484]
[6.2597, 0.9946, -0.1507]
[6.2584, 0.9495, -0.1508]
[6.2469, 0.9026, -0.1521]
[6.2546, 0.8595, -0.1512]
[6.2521, 0.8147, -0.1515]
[6.2492, 0.7700, -0.1518]
[6.2459, 0.7254, -0.1522]
[6.2421, 0.6809, -0.1526]
[6.2282, 0.6353, -0.1542]
[6.2335, 0.5923, -0.1536]
[6.2286, 0.5482, -0.1541]
[6.2332, 0.5053, -0.1536]
[6.2275, 0.4613, -0.1542]
[6.2215, 0.4175, -0.1549]
[6.2150, 0.3739, -0.1556]
[6.2181, 0.3311, -0.1553]
[6.2208, 0.2882, -0.1550]
[6.2231, 0.2454, -0.1547]
[6.2152, 0.2020, -0.1556]
[6.2168, 0.1592, -0.1554]
[6.2180, 0.1164, -0.1552]
[6.2089, 0.0734, -0.1563]
[6.2094, 0.0306, -0.1562]
[6.2095, -0.0121, -0.1562]
[6.1496, -0.0542, -0.1630]
[6.2185, -0.0978, -0.1551]
[6.4558, -0.1474, -0.1281]
[6.5338, -0.1953, -0.1192]
[6.5716, -0.2427, -0.1148]
[6.5892, -0.2897, -0.1128]
[6.5865, -0.3358, -0.1131]
[6.5834, -0.3819, -0.1135]
[6.5700, -0.4271, -0.1150]
[6.5167, -0.4685, -0.1211]
[6.5520, -0.5179, -0.1170]
[6.5671, -0.5658, -0.1153]
[6.5620, -0.6116, -0.1159]
[6.5664, -0.6587, -0.1153]
[6.5506, -0.7033, -0.1171]
[6.5444, -0.7490, -0.1178]
[6.5475, -0.7962, -0.1175]
[6.5502, -0.8434, -0.1171]
[6.5427, -0.8892, -0.1180]
[6.5446, -0.9366, -0.1178]
[6.5363, -0.9822, -0.1187]
[6.5277, -1.0278, -0.1197]
[6.5283, -1.0754, -0.1196]
[6.5285, -1.1230, -0.1196]
[6.5186, -1.1685, -0.1207]
[6.5180, -1.2162, -0.1207]
[6.5266, -1.2663, -0.1197]
[6.5347, -1.3167, -0.1188]
[6.5327, -1.3648, -0.1190]
[6.4823, -1.3999, -0.1248]
[6.4604, -1.4423, -0.1272]
[6.4478, -1.4872, -0.1287]
[6.3300, -1.5006, -0.1421]
[6.2218, -1.5149, -0.1544]
[6.2085, -1.5577, -0.1559]
[6.2043, -1.6035, -0.1564]
[6.2091, -1.6526, -0.1559]
[6.2040, -1.6985, -0.1564]
[6.1891, -1.7412, -0.1581]
[6.1925, -1.7906, -0.1577]
[6.1861, -1.8367, -0.1584]
[6.1885, -1.8863, -0.1581]
[6.1813, -1.9325, -0.1590]
[6.1735, -1.9787, -0.1598]
[6.1654, -2.0249, -0.1608]
[6.1659, -2.0751, -0.1607]
[6.1660, -2.1254, -0.1607]
[6.1565, -2.1718, -0.1617]
[6.1556, -2.2223, -0.1618]
[6.1541, -2.2730, -0.1620]
[6.1522, -2.3239, -0.1622]
[6.1497, -2.3748, -0.1625]
[6.1378, -2.4214, -0.1638]
[6.1432, -2.4772, -0.1632]
[6.1392, -2.5285, -0.1636]
[6.1346, -2.5800, -0.1641]
[6.1383, -2.6364, -0.1637]
[6.1239, -2.6833, -0.1653]
[6.1178, -2.7350, -0.1660]
[6.1197, -2.7919, -0.1658]
[6.1210, -2.8491, -0.1656]
[6.1131, -2.9013, -0.1665]
[6.1047, -2.9536, -0.1675]
[6.0874, -3.0006, -0.1694]
[6.1030, -3.0691, -0.1676]
[6.1012, -3.1272, -0.1678]
[6.0491, -3.1523, -0.1738]
[5.9065, -3.1150, -0.1900]
