[1.3691, 9.4260, -0.7112]
[1.4479, 9.4254, -0.6876]
[1.5265, 9.4141, -0.6640]
[1.6052, 9.4120, -0.6403]
[1.6839, 9.4093, -0.6167]
[1.4251, 1.8740, -0.6876]
[1.4424, 1.9031, -0.6825]
[1.8891, 8.8978, -0.5547]
[1.9404, 8.5633, -0.5390]
[1.4847, 1.8299, -0.6697]
[1.8769, 6.1708, -0.5559]
[1.9380, 6.2653, -0.5377]
[1.9986, 6.3391, -0.5196]
[2.0984, 6.7501, -0.4900]
[2.0746, 6.0782, -0.4965]
[2.2150, 6.7650, -0.4550]
[2.2103, 6.3114, -0.4561]
[1.6719, 2.2599, -0.6139]
[1.7031, 2.3358, -0.6047]
[1.7113, 2.2634, -0.6021]
[1.7167, 2.1812, -0.6004]
[1.6321, 1.6077, -0.6253]
[1.6399, 1.5755, -0.6229]
[1.6512, 1.5630, -0.6195]
[1.6643, 1.5601, -0.6156]
[1.6689, 1.5181, -0.6142]
[1.6511, 1.3787, -0.6194]
[1.6558, 1.3467, -0.6180]
[1.6694, 1.3535, -0.6139]
[1.6808, 1.3504, -0.6105]
[1.6921, 1.3473, -0.6071]
[1.7111, 1.3729, -0.6014]
[1.7253, 1.3791, -0.5971]
[1.7561, 1.4426, -0.5880]
[1.7795, 1.4770, -0.5810]
[1.8064, 1.5206, -0.5729]
[1.8191, 1.5163, -0.5691]
[1.7919, 1.3887, -0.5772]
[1.7878, 1.3373, -0.5784]
[1.7990, 1.3332, -0.5750]
[1.8300, 1.3853, -0.5657]
[1.9160, 1.5866, -0.5401]
[1.9431, 1.6187, -0.5320]
[1.9779, 1.6689, -0.5216]
[2.0027, 1.6908, -0.5142]
[2.0205, 1.6939, -0.5089]
[2.0347, 1.6877, -0.5046]
[2.0526, 1.6905, -0.4992]
[2.0667, 1.6839, -0.4950]
[2.0808, 1.6772, -0.4908]
[2.0989, 1.6795, -0.4853]
[2.1254, 1.6996, -0.4774]
[2.1439, 1.7013, -0.4719]
[2.1581, 1.6940, -0.4676]
[2.1766, 1.6954, -0.4620]
[2.1908, 1.6877, -0.4578]
[2.2049, 1.6799, -0.4535]
[2.2189, 1.6719, -0.4493]
[2.2983, 1.7861, -0.4256]
[2.2373, 1.6383, -0.4438]
[2.2510, 1.6301, -0.4397]
[2.2988, 1.6820, -0.4254]
[41.9574, 70.0860, 11.4110]
[42.5416, 69.7135, 11.5866]
[43.1227, 69.3356, 11.7612]
[43.7005, 68.9525, 11.9349]
[2.2321, 1.4191, -0.4452]
[2.2492, 1.4193, -0.4400]
[2.2611, 1.4109, -0.4364]
[2.2783, 1.4107, -0.4313]
[2.2956, 1.4103, -0.4261]
[2.3130, 1.4097, -0.4209]
[2.3248, 1.4008, -0.4173]
[2.3479, 1.4078, -0.4104]
[2.3655, 1.4066, -0.4051]
[2.3772, 1.3972, -0.4016]
[2.4007, 1.4034, -0.3945]
[2.4125, 1.3937, -0.3910]
[2.4302, 1.3916, -0.3857]
[2.4601, 1.4048, -0.3767]
[2.4780, 1.4022, -0.3713]
[2.4960, 1.3993, -0.3660]
[2.5140, 1.3963, -0.3606]
[53.5096, 61.1880, 14.8845]
[54.0189, 60.7105, 15.0378]
[54.5243, 60.2284, 15.1898]
[55.0256, 59.7417, 15.3406]
[55.5228, 59.2505, 15.4902]
[56.0159, 58.7547, 15.6386]
[2.6812, 1.4114, -0.3104]
[2.6726, 1.3780, -0.3130]
[2.6978, 1.3798, -0.3054]
[2.7369, 1.3951, -0.2937]
[58.4182, 56.2095, 16.3616]
[58.8858, 55.6875, 16.5023]
[2.7928, 1.3767, -0.2769]
[2.8185, 1.3767, -0.2692]
[2.8300, 1.3632, -0.2657]
[2.8559, 1.3627, -0.2580]
[2.9330, 1.4071, -0.2349]
[6.6377, 4.6083, 0.8737]
[6.6982, 4.5789, 0.8919]
[6.7438, 4.5362, 0.9056]
[6.7439, 4.4558, 0.9057]
[6.7280, 4.3635, 0.9010]
[3.2986, 1.5547, -0.1253]
[3.2962, 1.5248, -0.1260]
[6.7353, 4.1378, 0.9034]
[6.7309, 4.0592, 0.9021]
[6.7334, 3.9868, 0.9029]
[6.7193, 3.9033, 0.8988]
[6.6964, 3.8147, 0.8920]
[6.7281, 3.7657, 0.9016]
[6.6714, 3.6561, 0.8846]
[6.6293, 3.5586, 0.8721]
[6.3432, 3.3017, 0.7865]
[6.3788, 3.2612, 0.7972]
[6.3731, 3.1944, 0.7956]
[6.3668, 3.1280, 0.7937]
[6.3762, 3.0719, 0.7966]
[6.3602, 3.0011, 0.7918]
[6.3600, 2.9406, 0.7919]
[6.3509, 2.8754, 0.7892]
[6.3579, 2.8202, 0.7913]
[6.3474, 2.7557, 0.7882]
[6.3532, 2.7008, 0.7900]
[6.3414, 2.6370, 0.7866]
[6.3376, 2.5780, 0.7854]
[6.3331, 2.5193, 0.7842]
[6.3366, 2.4652, 0.7853]
[6.3223, 2.4028, 0.7810]
[6.3248, 2.3491, 0.7818]
[6.3180, 2.2915, 0.7798]
[6.3193, 2.2381, 0.7803]
[6.3026, 2.1772, 0.7753]
[6.3206, 2.1319, 0.7808]
[6.3027, 2.0716, 0.7754]
[6.3109, 2.0226, 0.7779]
[6.3097, 1.9702, 0.7776]
[6.2991, 1.9144, 0.7745]
[6.2969, 1.8624, 0.7739]
[6.2942, 1.8105, 0.7731]
[6.2911, 1.7589, 0.7722]
[6.2874, 1.7074, 0.7712]
[6.2833, 1.6562, 0.7700]
[6.2878, 1.6081, 0.7714]
[6.2736, 1.5543, 0.7672]
[6.2772, 1.5065, 0.7683]
[6.2712, 1.4560, 0.7665]
[6.2832, 1.4110, 0.7702]
[6.2671, 1.3583, 0.7654]
[6.2783, 1.3133, 0.7688]
[6.2612, 1.2611, 0.7637]
[6.2529, 1.2117, 0.7613]
[6.2535, 1.1646, 0.7615]
[6.2631, 1.1198, 0.7644]
[6.2536, 1.0709, 0.7616]
[6.2436, 1.0221, 0.7586]
[6.2425, 0.9755, 0.7584]
[6.2411, 0.9291, 0.7580]
[6.2298, 0.8810, 0.7546]
[6.2370, 0.8364, 0.7568]
[6.2344, 0.7902, 0.7561]
[6.2313, 0.7442, 0.7552]
[6.2184, 0.6968, 0.7514]
[6.2241, 0.6524, 0.7531]
[6.2199, 0.6067, 0.7519]
[6.2248, 0.5622, 0.7534]
[6.2102, 0.5157, 0.7491]
[6.2144, 0.4713, 0.7504]
[6.2086, 0.4260, 0.7487]
[6.2120, 0.3817, 0.7497]
[6.2055, 0.3366, 0.7478]
[6.2081, 0.2923, 0.7487]
[6.2009, 0.2474, 0.7465]
[6.2028, 0.2031, 0.7471]
[6.1756, 0.1579, 0.7390]
[6.1767, 0.1138, 0.7394]
[6.1775, 0.0698, 0.7397]
[6.1779, 0.0257, 0.7398]
[6.1684, -0.0184, 0.7370]
[6.1202, -0.0618, 0.7226]
[6.1578, -0.1061, 0.7339]
[6.3674, -0.1564, 0.7968]
[6.4904, -0.2071, 0.8338]
[6.5267, -0.2558, 0.8447]
[6.5531, -0.3047, 0.8527]
[6.5504, -0.3522, 0.8519]
[6.5377, -0.3989, 0.8482]
[6.5438, -0.4471, 0.8500]
[6.5208, -0.4927, 0.8431]
[6.5260, -0.5408, 0.8448]
[6.5213, -0.5880, 0.8434]
[6.5257, -0.6364, 0.8448]
[6.5202, -0.6836, 0.8432]
[6.5144, -0.7308, 0.8414]
[6.5081, -0.7779, 0.8396]
[6.5109, -0.8264, 0.8405]
[6.5038, -0.8735, 0.8384]
[6.5057, -0.9222, 0.8390]
[6.4979, -0.9692, 0.8367]
[6.4990, -1.0180, 0.8371]
[6.4903, -1.0650, 0.8345]
[6.4906, -1.1138, 0.8347]
[6.4811, -1.1607, 0.8319]
[6.4806, -1.2097, 0.8317]
[6.4796, -1.2588, 0.8315]
[6.4876, -1.3103, 0.8339]
[6.4857, -1.3596, 0.8334]
[6.4742, -1.4064, 0.8300]
[6.4160, -1.4400, 0.8126]
[6.4038, -1.4862, 0.8090]
[6.3728, -1.5267, 0.7997]
[6.2131, -1.5266, 0.7518]
[6.1636, -1.5591, 0.7369]
[6.1686, -1.6091, 0.7385]
[6.1550, -1.6530, 0.7345]
[6.1501, -1.7000, 0.7330]
[6.1267, -1.7405, 0.7260]
[6.1300, -1.7908, 0.7271]
[6.1329, -1.8412, 0.7280]
[6.1353, -1.8919, 0.7287]
[6.1193, -1.9355, 0.7240]
[6.1207, -1.9863, 0.7245]
[6.1217, -2.0374, 0.7248]
[6.1134, -2.0847, 0.7224]
[6.1046, -2.1320, 0.7198]
[6.1129, -2.1874, 0.7223]
[6.1032, -2.2349, 0.7194]
[6.1018, -2.2865, 0.7191]
[6.0999, -2.3383, 0.7185]
[6.0888, -2.3859, 0.7152]
[6.0859, -2.4379, 0.7144]
[6.0825, -2.4900, 0.7134]
[6.0785, -2.5423, 0.7123]
[6.0911, -2.6039, 0.7161]
[6.0945, -2.6613, 0.7172]
[6.0973, -2.7189, 0.7181]
[6.0827, -2.7670, 0.7138]
[6.0844, -2.8249, 0.7143]
[6.0772, -2.8781, 0.7122]
[6.0777, -2.9364, 0.7124]
[6.0694, -2.9898, 0.7100]
[6.0687, -3.0486, 0.7098]
[6.0593, -3.1022, 0.7070]
[6.0574, -3.1612, 0.7065]
[6.0549, -3.2205, 0.7058]
[6.0517, -3.2800, 0.7049]
[6.0400, -3.3340, 0.7014]
[6.0356, -3.3938, 0.7002]
[6.0384, -3.4594, 0.7011]
[6.0249, -3.5138, 0.6971]
[6.0108, -3.5681, 0.6929]
[6.0115, -3.6344, 0.6932]
[6.0115, -3.7010, 0.6932]
[6.0108, -3.7679, 0.6931]
[6.0017, -3.8288, 0.6904]
[5.9995, -3.8961, 0.6898]
[5.9964, -3.9637, 0.6889]
[5.9926, -4.0315, 0.6879]
[5.9807, -4.0931, 0.6844]
[5.9754, -4.1613, 0.6828]
[5.9621, -4.2231, 0.6789]
[5.9696, -4.3049, 0.6812]
[5.9690, -4.3805, 0.6811]
[5.9815, -4.4700, 0.6849]
[6.1605, -4.7241, 0.7388]
[6.1693, -4.8162, 0.7416]
[6.1564, -4.8879, 0.7378]
[6.1562, -4.9738, 0.7378]
[6.1415, -5.0458, 0.7334]
[6.1460, -5.1394, 0.7349]
[6.1294, -5.2119, 0.7300]
[6.1251, -5.2990, 0.7288]
[6.1132, -5.3790, 0.7253]
[6.1133, -5.4741, 0.7253]
[6.1057, -5.5621, 0.7231]
[6.0970, -5.6503, 0.7206]
[6.0872, -5.7388, 0.7177]
[6.0080, -5.7438, 0.6940]
[5.9169, -5.7323, 0.6667]
[5.8325, -5.7274, 0.6413]
[5.7484, -5.7214, 0.6161]
[5.6648, -5.7143, 0.5910]
[5.5817, -5.7061, 0.5661]
[5.5048, -5.7047, 0.5430]
[5.4283, -5.7025, 0.5201]
[5.3464, -5.6912, 0.4955]
[5.2707, -5.6869, 0.4728]
[5.1954, -5.6817, 0.4502]
[5.1259, -5.6838, 0.4293]
[5.0458, -5.6685, 0.4053]
[4.9770, -5.6689, 0.3846]
[4.9085, -5.6684, 0.3641]
[4.8402, -5.6671, 0.3436]
[4.7671, -5.6565, 0.3217]
[4.6995, -5.6535, 0.3014]
[4.6323, -5.6498, 0.2812]
[4.5653, -5.6452, 0.2611]
[4.4987, -5.6399, 0.2411]
[4.4324, -5.6337, 0.2212]
[4.3665, -5.6268, 0.2014]
[4.3009, -5.6191, 0.1818]
[4.2402, -5.6195, 0.1636]
[4.1797, -5.6192, 0.1454]
[4.1151, -5.6093, 0.1260]
[4.0552, -5.6076, 0.1080]
[3.9955, -5.6053, 0.0901]
[3.9319, -5.5932, 0.0710]
[3.8768, -5.5986, 0.0545]
[3.8179, -5.5942, 0.0369]
[3.7592, -5.5893, 0.0193]
[3.7009, -5.5837, 0.0017]
[3.6428, -5.5774, -0.0157]
[3.5812, -5.5613, -0.0342]
[3.5274, -5.5630, -0.0503]
[3.4702, -5.5549, -0.0675]
[3.4167, -5.5555, -0.0835]
[3.3600, -5.5462, -0.1006]
[3.3036, -5.5362, -0.1175]
[3.2541, -5.5445, -0.1323]
[3.1982, -5.5334, -0.1491]
[3.1457, -5.5312, -0.1649]
[3.0934, -5.5285, -0.1806]
[3.0384, -5.5157, -0.1971]
[2.9894, -5.5214, -0.2118]
[2.9376, -5.5171, -0.2273]
[2.8861, -5.5122, -0.2428]
[2.8348, -5.5069, -0.2582]
[2.7837, -5.5010, -0.2735]
[2.7328, -5.4946, -0.2888]
[2.6844, -5.4974, -0.3033]
[2.6339, -5.4900, -0.3184]
[2.5836, -5.4822, -0.3335]
[2.5356, -5.4835, -0.3479]
[2.4857, -5.4747, -0.3629]
[2.4419, -5.4947, -0.3760]
[2.3903, -5.4751, -0.3915]
[2.3409, -5.4648, -0.4064]
[2.2935, -5.4639, -0.4206]
[2.2462, -5.4625, -0.4348]
[2.1990, -5.4607, -0.4489]
[2.1504, -5.4486, -0.4635]
[2.1035, -5.4459, -0.4776]
[2.0567, -5.4427, -0.4917]
[2.0112, -5.4490, -0.5053]
[1.9645, -5.4450, -0.5193]
[1.9190, -5.4505, -0.5329]
[1.8725, -5.4456, -0.5469]
[1.8252, -5.4304, -0.5611]
[1.7798, -5.4346, -0.5747]
[1.7337, -5.4284, -0.5886]
[1.6877, -5.4218, -0.6024]
[1.6424, -5.4248, -0.6159]
[1.5966, -5.4173, -0.6297]
[1.5498, -5.3795, -0.6438]
[1.5021, -5.2913, -0.6582]
[1.4566, -5.2326, -0.6719]
[1.4120, -5.1734, -0.6853]
[1.3687, -5.1539, -0.6983]
[1.3257, -5.1440, -0.7112]
[1.3257, -5.1440, -0.7112]
[1.3687, -5.1539, -0.6983]
[1.4120, -5.1734, -0.6853]
[1.4566, -5.2326, -0.6719]
[1.5021, -5.2913, -0.6582]
[1.5498, -5.3795, -0.6438]
[1.5966, -5.4173, -0.6297]
[1.6424, -5.4248, -0.6159]
[1.6877, -5.4218, -0.6024]
