Data from laser

[1.3857, 9.4235, -0.7112]
[1.4650, 9.4328, -0.6886]
[1.5442, 9.4313, -0.6660]
[1.6231, 9.4192, -0.6435]
[1.7022, 9.4163, -0.6210]
[1.4283, 1.8615, -0.6888]
[1.4451, 1.8806, -0.6841]
[1.9050, 8.8645, -0.5624]
[1.4782, 1.8984, -0.6747]
[1.4893, 1.8373, -0.6714]
[1.8926, 6.1974, -0.5624]
[1.9475, 6.2220, -0.5467]
[2.0051, 6.2660, -0.5304]
[2.0952, 6.5875, -0.5052]
[2.0895, 6.0844, -0.5061]
[2.2317, 6.7710, -0.4665]
[2.2900, 6.7726, -0.4499]
[1.6875, 2.3261, -0.6156]
[1.7071, 2.3229, -0.6100]
[1.7184, 2.2702, -0.6067]
[1.7152, 2.1388, -0.6074]
[1.6343, 1.5950, -0.6298]
[1.6402, 1.5530, -0.6280]
[1.6552, 1.5600, -0.6238]
[1.6683, 1.5571, -0.6200]
[1.6538, 1.4273, -0.6240]
[1.6525, 1.3660, -0.6243]
[1.6595, 1.3437, -0.6223]
[1.6731, 1.3505, -0.6184]
[1.6845, 1.3474, -0.6151]
[1.7009, 1.3636, -0.6105]
[1.7203, 1.3891, -0.6050]
[1.7347, 1.3952, -0.6009]
[1.7242, 1.3150, -0.6038]
[1.7553, 1.3783, -0.5950]
[1.7786, 1.4126, -0.5884]
[1.8026, 1.4466, -0.5816]
[1.7931, 1.3761, -0.5842]
[1.7951, 1.3436, -0.5836]
[1.8064, 1.3394, -0.5804]
[1.8310, 1.3727, -0.5734]
[1.9347, 1.6207, -0.5442]
[1.9553, 1.6338, -0.5383]
[1.9941, 1.6932, -0.5274]
[2.0156, 1.7057, -0.5212]
[2.0299, 1.6996, -0.5172]
[2.0442, 1.6933, -0.5131]
[2.0623, 1.6960, -0.5079]
[2.0766, 1.6894, -0.5038]
[2.0948, 1.6917, -0.4986]
[2.1090, 1.6848, -0.4946]
[2.1274, 1.6868, -0.4894]
[2.1458, 1.6886, -0.4841]
[2.1600, 1.6812, -0.4801]
[2.1786, 1.6826, -0.4748]
[2.1927, 1.6749, -0.4707]
[2.2113, 1.6760, -0.4654]
[2.2486, 1.7118, -0.4549]
[2.3053, 1.7821, -0.4388]
[2.2725, 1.6864, -0.4480]
[2.2624, 1.6347, -0.4508]
[2.2811, 1.6349, -0.4455]
[42.2447, 70.0110, 10.8520]
[42.8306, 69.6374, 11.0195]
[43.4133, 69.2585, 11.1861]
[43.9929, 68.8743, 11.3518]
[2.2382, 1.4151, -0.4574]
[2.2447, 1.3986, -0.4555]
[2.2619, 1.3987, -0.4506]
[2.2791, 1.3985, -0.4457]
[2.2909, 1.3899, -0.4424]
[2.3194, 1.4056, -0.4342]
[2.3312, 1.3966, -0.4309]
[2.3430, 1.3876, -0.4275]
[2.3663, 1.3944, -0.4209]
[2.3839, 1.3929, -0.4159]
[2.4075, 1.3991, -0.4091]
[2.4253, 1.3972, -0.4041]
[2.4370, 1.3873, -0.4007]
[2.4487, 1.3773, -0.3974]
[2.4727, 1.3825, -0.3905]
[2.5031, 1.3949, -0.3819]
[2.5148, 1.3843, -0.3785]
[2.5649, 1.4184, -0.3643]
[54.3386, 60.6140, 14.3115]
[54.8451, 60.1309, 14.4566]
[2.6003, 1.3846, -0.3542]
[2.6253, 1.3875, -0.3471]
[2.6638, 1.4045, -0.3361]
[56.8302, 58.1535, 15.0250]
[57.3160, 57.6479, 15.1641]
[57.7976, 57.1380, 15.3021]
[58.2748, 56.6237, 15.4388]
[58.7477, 56.1051, 15.5743]
[59.2163, 55.5822, 15.7085]
[2.8153, 1.3851, -0.2929]
[2.8198, 1.3651, -0.2916]
[2.8457, 1.3648, -0.2842]
[61.0460, 53.4489, 16.2329]
[61.4921, 52.9052, 16.3608]
[2.9240, 1.3617, -0.2619]
[2.9653, 1.3726, -0.2501]
[6.7136, 4.4741, 0.8140]
[6.7585, 4.4314, 0.8268]
[3.2505, 1.5299, -0.1691]
[3.3016, 1.5428, -0.1545]
[3.2374, 1.4651, -0.1727]
[6.7411, 4.1080, 0.8223]
[6.7364, 4.0297, 0.8211]
[6.7308, 3.9517, 0.8196]
[6.6926, 3.8514, 0.8088]
[6.7168, 3.7971, 0.8158]
[6.7245, 3.7315, 0.8181]
[6.6913, 3.6387, 0.8088]
[6.5437, 3.4710, 0.7669]
[6.3448, 3.2743, 0.7105]
[6.3803, 3.2341, 0.7207]
[6.3744, 3.1675, 0.7191]
[6.3678, 3.1013, 0.7173]
[6.3770, 3.0455, 0.7200]
[6.3607, 2.9749, 0.7154]
[6.3603, 2.9146, 0.7154]
[6.3593, 2.8545, 0.7152]
[6.3492, 2.7899, 0.7124]
[6.3554, 2.7351, 0.7142]
[6.3526, 2.6757, 0.7135]
[6.3491, 2.6167, 0.7126]
[6.3450, 2.5579, 0.7115]
[6.3317, 2.4950, 0.7078]
[6.3351, 2.4411, 0.7088]
[6.3292, 2.3832, 0.7072]
[6.3315, 2.3296, 0.7080]
[6.3157, 2.2681, 0.7036]
[6.3169, 2.2150, 0.7040]
[6.3176, 2.1621, 0.7042]
[6.3178, 2.1093, 0.7044]
[6.3085, 2.0529, 0.7018]
[6.3077, 2.0005, 0.7016]
[6.2973, 1.9448, 0.6988]
[6.3045, 1.8963, 0.7009]
[6.3021, 1.8444, 0.7003]
[6.2902, 1.7894, 0.6969]
[6.2960, 1.7412, 0.6986]
[6.2830, 1.6868, 0.6950]
[6.2879, 1.6389, 0.6965]
[6.2831, 1.5880, 0.6952]
[6.2779, 1.5374, 0.6938]
[6.2814, 1.4897, 0.6948]
[6.2752, 1.4394, 0.6931]
[6.2686, 1.3893, 0.6913]
[6.2615, 1.3395, 0.6894]
[6.2726, 1.2948, 0.6926]
[6.2553, 1.2429, 0.6877]
[6.2655, 1.1982, 0.6907]
[6.2661, 1.1513, 0.6909]
[6.2568, 1.1023, 0.6883]
[6.2470, 1.0536, 0.6856]
[6.2557, 1.0090, 0.6882]
[6.2452, 0.9607, 0.6852]
[6.2436, 0.9144, 0.6848]
[6.2417, 0.8682, 0.6843]
[6.2393, 0.8221, 0.6837]
[6.2270, 0.7745, 0.6803]
[6.2239, 0.7288, 0.6795]
[6.2298, 0.6844, 0.6812]
[6.2259, 0.6388, 0.6802]
[6.2216, 0.5933, 0.6790]
[6.2264, 0.5489, 0.6804]
[6.2213, 0.5036, 0.6790]
[6.2158, 0.4584, 0.6775]
[6.2099, 0.4133, 0.6759]
[6.2132, 0.3691, 0.6769]
[6.1874, 0.3229, 0.6696]
[6.1803, 0.2784, 0.6677]
[6.1825, 0.2345, 0.6683]
[6.1843, 0.1905, 0.6689]
[6.1858, 0.1466, 0.6694]
[6.1869, 0.1026, 0.6698]
[6.1780, 0.0585, 0.6673]
[6.1687, 0.0145, 0.6647]
[6.1687, -0.0293, 0.6648]
[6.0914, -0.0720, 0.6428]
[6.1387, -0.1162, 0.6563]
[6.3875, -0.1677, 0.7273]
[6.5012, -0.2182, 0.7598]
[6.5281, -0.2665, 0.7675]
[6.5641, -0.3158, 0.7778]
[6.5613, -0.3632, 0.7771]
[6.5389, -0.4091, 0.7708]
[6.5257, -0.4554, 0.7671]
[6.5313, -0.5034, 0.7687]
[6.5269, -0.5504, 0.7676]
[6.5221, -0.5975, 0.7663]
[6.5169, -0.6445, 0.7648]
[6.5114, -0.6914, 0.7633]
[6.5149, -0.7397, 0.7644]
[6.5086, -0.7866, 0.7627]
[6.5113, -0.8350, 0.7635]
[6.5041, -0.8819, 0.7615]
[6.5061, -0.9304, 0.7621]
[6.4981, -0.9772, 0.7599]
[6.4992, -1.0258, 0.7603]
[6.4998, -1.0746, 0.7606]
[6.4907, -1.1213, 0.7580]
[6.4905, -1.1702, 0.7580]
[6.4899, -1.2190, 0.7579]
[6.4795, -1.2657, 0.7550]
[6.4967, -1.3194, 0.7600]
[6.5041, -1.3711, 0.7622]
[6.4832, -1.4154, 0.7563]
[6.4248, -1.4488, 0.7397]
[6.4124, -1.4949, 0.7362]
[6.3905, -1.5381, 0.7300]
[6.2301, -1.5377, 0.6843]
[6.1620, -1.5642, 0.6649]
[6.1579, -1.6109, 0.6638]
[6.1533, -1.6577, 0.6626]
[6.1575, -1.7078, 0.6638]
[6.1521, -1.7547, 0.6624]
[6.1463, -1.8017, 0.6608]
[6.1400, -1.8487, 0.6590]
[6.1423, -1.8993, 0.6598]
[6.1352, -1.9464, 0.6578]
[6.1277, -1.9935, 0.6557]
[6.1286, -2.0445, 0.6561]
[6.1290, -2.0956, 0.6562]
[6.1201, -2.1429, 0.6538]
[6.1196, -2.1943, 0.6537]
[6.1186, -2.2458, 0.6535]
[6.1083, -2.2932, 0.6506]
[6.1063, -2.3449, 0.6501]
[6.1038, -2.3968, 0.6495]
[6.1008, -2.4488, 0.6487]
[6.0973, -2.5009, 0.6477]
[6.0847, -2.5485, 0.6442]
[6.0887, -2.6055, 0.6454]
[6.0921, -2.6627, 0.6465]
[6.0864, -2.7153, 0.6450]
[6.0887, -2.7729, 0.6457]
[6.0820, -2.8258, 0.6438]
[6.0747, -2.8788, 0.6418]
[6.0752, -2.9370, 0.6420]
[6.0668, -2.9903, 0.6397]
[6.0580, -3.0436, 0.6373]
[6.0648, -3.1076, 0.6393]
[6.0628, -3.1666, 0.6388]
[6.0522, -3.2203, 0.6359]
[6.0410, -3.2741, 0.6328]
[6.0452, -3.3391, 0.6340]
[6.0328, -3.3931, 0.6306]
[6.0199, -3.4471, 0.6270]
[6.0220, -3.5128, 0.6277]
[6.0157, -3.5729, 0.6259]
[6.0241, -3.6451, 0.6284]
[6.0010, -3.6936, 0.6219]
[6.0002, -3.7602, 0.6218]
[5.9836, -3.8147, 0.6171]
[5.9815, -3.8818, 0.6166]
[5.9785, -3.9491, 0.6159]
[5.9748, -4.0166, 0.6149]
[5.9703, -4.0844, 0.6137]
[5.9650, -4.1523, 0.6123]
[5.9734, -4.2337, 0.6148]
[5.9664, -4.3022, 0.6129]
[5.9586, -4.3710, 0.6108]
[5.9571, -4.4467, 0.6104]
[6.1577, -4.7214, 0.6680]
[6.1457, -4.7926, 0.6646]
[6.1397, -4.8709, 0.6631]
[6.1397, -4.9566, 0.6632]
[6.1318, -5.0355, 0.6610]
[6.1296, -5.1217, 0.6605]
[6.1264, -5.2084, 0.6597]
[6.1154, -5.2880, 0.6567]
[6.1101, -5.3752, 0.6553]
[6.0971, -5.4553, 0.6517]
[6.0896, -5.5431, 0.6497]
[6.0873, -5.6386, 0.6491]
[6.0775, -5.7269, 0.6465]
[6.0230, -5.7621, 0.6310]
[5.9315, -5.7505, 0.6049]
[5.8406, -5.7378, 0.5790]
[5.7502, -5.7238, 0.5532]
[5.6723, -5.7244, 0.5310]
[5.5947, -5.7239, 0.5089]
[5.5116, -5.7145, 0.4852]
[5.4290, -5.7041, 0.4616]
[5.3583, -5.7087, 0.4415]
[5.2766, -5.6963, 0.4182]
[5.2010, -5.6910, 0.3966]
[5.1257, -5.6847, 0.3752]
[5.0455, -5.6693, 0.3523]
[4.9818, -5.6777, 0.3341]
[4.9129, -5.6771, 0.3145]
[4.8392, -5.6673, 0.2935]
[4.7711, -5.6650, 0.2740]
[4.6981, -5.6534, 0.2532]
[4.6357, -5.6580, 0.2354]
[4.5684, -5.6533, 0.2163]
[4.5016, -5.6479, 0.1972]
[4.4350, -5.6416, 0.1782]
[4.3688, -5.6346, 0.1594]
[4.3030, -5.6268, 0.1406]
[4.2420, -5.6270, 0.1232]
[4.1813, -5.6266, 0.1059]
[4.1209, -5.6255, 0.0887]
[4.0606, -5.6238, 0.0715]
[3.9964, -5.6124, 0.0532]
[3.9409, -5.6182, 0.0374]
[3.8773, -5.6055, 0.0192]
[3.8141, -5.5919, 0.0012]
[3.7632, -5.6051, -0.0133]
[3.7006, -5.5902, -0.0311]
[3.6423, -5.5839, -0.0478]
[3.5805, -5.5677, -0.0654]
[3.5265, -5.5693, -0.0808]
[3.4690, -5.5611, -0.0972]
[3.4154, -5.5616, -0.1125]
[3.3584, -5.5521, -0.1287]
[3.3018, -5.5421, -0.1449]
[3.2521, -5.5503, -0.1590]
[3.1960, -5.5391, -0.1750]
[3.1433, -5.5368, -0.1901]
[3.0878, -5.5245, -0.2059]
[3.0385, -5.5306, -0.2199]
[2.9835, -5.5172, -0.2356]
[2.9344, -5.5223, -0.2496]
[2.8800, -5.5078, -0.2651]
[2.8312, -5.5119, -0.2790]
[2.7824, -5.5156, -0.2929]
[2.7312, -5.5091, -0.3075]
[2.6802, -5.5022, -0.3221]
[2.6318, -5.5044, -0.3359]
[2.5834, -5.5062, -0.3497]
[2.5329, -5.4978, -0.3641]
[2.4827, -5.4889, -0.3784]
[2.4367, -5.4990, -0.3915]
[2.3868, -5.4892, -0.4057]
[2.3371, -5.4788, -0.4199]
[2.2895, -5.4778, -0.4335]
[2.2419, -5.4764, -0.4470]
[2.1929, -5.4646, -0.4610]
[2.1456, -5.4623, -0.4745]
[2.0984, -5.4595, -0.4880]
[2.0526, -5.4662, -0.5010]
[2.0055, -5.4625, -0.5144]
[1.9574, -5.4485, -0.5281]
[1.9107, -5.4440, -0.5415]
[1.8641, -5.4390, -0.5548]
[1.8185, -5.4435, -0.5678]
[1.7720, -5.4377, -0.5810]
[1.7257, -5.4315, -0.5942]
[1.6796, -5.4248, -0.6074]
[1.6335, -5.4177, -0.6205]
[1.5881, -5.4202, -0.6334]
[1.5397, -5.3423, -0.6474]
[1.4926, -5.2639, -0.6609]
[1.4474, -5.2151, -0.6738]
[1.4032, -5.1759, -0.6865]
[1.3598, -5.1563, -0.6989]
[1.3166, -5.1563, -0.7112]
**************************************
[1.3166, -5.1563, -0.7112]
[1.3598, -5.1563, -0.6989]
[1.4032, -5.1759, -0.6865]
[1.4474, -5.2151, -0.6738]
[1.4926, -5.2639, -0.6609]
[1.5397, -5.3423, -0.6474]
[1.5881, -5.4202, -0.6334]
[1.6335, -5.4177, -0.6205]
[1.6796, -5.4248, -0.6074]
[1.7257, -5.4315, -0.5942]
[1.7720, -5.4377, -0.5810]
[1.8185, -5.4435, -0.5678]
[1.8641, -5.4390, -0.5548]
[1.9107, -5.4440, -0.5415]
[1.9574, -5.4485, -0.5281]
[2.0055, -5.4625, -0.5144]
[2.0526, -5.4662, -0.5010]
